CityId,CityName,District
13867,Sopot,Gorny Sopot
13868,Gdansk,Brzezno
13869,Gdynia,Orlowo
13870,Gdansk,Letnica
13871,Gdynia,Dzialki Lesne
13872,Gdansk,Stogi
13873,Sopot,Przylesie
13874,Sopot,Przylesie
13875,Sopot,Karlikowo
13876,Gdansk,Ujescisko-Lostowice
13877,Gdansk,Wrzeszcz Gorny
13878,Gdynia,Pustki Cisowskie-Demptowo
13879,Gdynia,Wielki Kack
13880,Gdansk,Rudniki
13881,Gdynia,Wielki Kack
13882,Gdansk,Chelm
13883,Gdansk,Olszynka
13884,Gdynia,Kamienna Gora
13885,Gdansk,Brzezno
13886,Gdynia,Witomino
13887,Gdansk,Siedlce
13888,Sopot,Brodwino
13889,Gdansk,Zaspa-Mlyniec
13890,Sopot,Dolny Sopot
13891,Gdansk,Wyspa Sobieszewska
13892,Sopot,Brodwino
13893,Gdansk,Wyspa Sobieszewska
13894,Gdansk,Zaspa-Mlyniec
13895,Gdynia,Obluze
13896,Sopot,Centrum
13897,Sopot,Kamienny Potok
13898,Gdansk,Siedlce
13899,Gdansk,Siedlce
13900,Sopot,Dolny Sopot
13901,Gdansk,Przerobka
13902,Gdynia,Obluze
13903,Sopot,Kamienny Potok
13904,Sopot,Centrum
13905,Gdansk,Zaspa-Rozstaje
13906,Sopot,Gorny Sopot
13907,Gdansk,Zaspa-Rozstaje
13908,Sopot,Karlikowo
13909,Gdynia,Maly Kack
13910,Gdynia,Witomino
13911,Sopot,Dolny Sopot
13912,Gdynia,Karwiny
13913,Sopot,Karlikowo
13914,Sopot,Dolny Sopot
13915,Gdansk,VII Dwor
13916,Sopot,Centrum
13917,Sopot,Gorny Sopot
13918,Gdansk,Aniolki
13919,Gdansk,Chelm
13920,Gdansk,Stogi
13921,Gdynia,Pustki Cisowskie-Demptowo
13922,Gdansk,VII Dwor
13923,Gdansk,Orunia Gorna-Gdansk Poludnie
13924,Gdynia,Dabrowa
13925,Gdynia,Wielki Kack
13926,Gdansk,Brzezno
13927,Sopot,Centrum
13928,Gdynia,Wielki Kack
13929,Gdynia,Pustki Cisowskie-Demptowo
13930,Sopot,Centrum
13931,Gdansk,Piecki-Migowo (Morena)
13932,Gdansk,Olszynka
13933,Gdansk,Letnica
13934,Gdansk,Ujescisko-Lostowice
13935,Gdansk,Jasien
13936,Gdynia,Maly Kack
13937,Gdynia,Grabowek
13938,Gdynia,Chwarzno-Wiczlino
13939,Sopot,Kamienny Potok
13940,Gdynia,Pustki Cisowskie-Demptowo
13941,Gdynia,Chwarzno-Wiczlino
13942,Sopot,Dolny Sopot
13943,Gdynia,Obluze
13944,Sopot,Dolny Sopot
13945,Gdansk,Wrzeszcz Dolny
13946,Gdynia,Wzgorze Sw. Maksymiliana
13947,Sopot,Kamienny Potok
13948,Gdynia,Grabowek
13949,Sopot,Brodwino
13950,Sopot,Kamienny Potok
13951,Sopot,Dolny Sopot
13952,Sopot,Gorny Sopot
13953,Gdynia,Kamienna Gora
13954,Gdansk,Przymorze Wielkie
13955,Sopot,Dolny Sopot
13956,Sopot,Dolny Sopot
13957,Gdansk,Przerobka
13958,Sopot,Karlikowo
13959,Sopot,Brodwino
13960,Sopot,Centrum
13961,Gdynia,Dabrowa
13962,Sopot,Karlikowo
13963,Gdansk,Brzezno
13964,Sopot,Brodwino
13965,Sopot,Przylesie
13966,Gdansk,Osowa
13967,Sopot,Kamienny Potok
13968,Gdynia,Oksywie
13969,Sopot,Gorny Sopot
13970,Gdynia,Oksywie
13971,Gdynia,Chwarzno-Wiczlino
13972,Gdynia,Cisowa
13973,Gdansk,Jasien
13974,Sopot,Przylesie
13975,Sopot,Karlikowo
13976,Sopot,Brodwino
13977,Sopot,Brodwino
13978,Sopot,Brodwino
13979,Sopot,Gorny Sopot
13980,Sopot,Kamienny Potok
13981,Gdansk,Stogi
13982,Gdynia,Witomino
13983,Gdynia,Maly Kack
13984,Sopot,Karlikowo
13985,Sopot,Kamienny Potok
13986,Sopot,Centrum
13987,Sopot,Brodwino
13988,Gdynia,Redlowo
13989,Sopot,Przylesie
13990,Gdynia,Pogorze
13991,Gdansk,Nowy Port
13992,Gdynia,Karwiny
13993,Gdynia,Pogorze
13994,Sopot,Przylesie
13995,Sopot,Kamienny Potok
13996,Gdynia,Wzgorze Sw. Maksymiliana
13997,Sopot,Brodwino
13998,Gdynia,Kamienna Gora
13999,Gdansk,Piecki-Migowo (Morena)
14000,Sopot,Centrum
14001,Gdansk,Aniolki
14002,Gdynia,Kamienna Gora
14003,Gdansk,VII Dwor
14004,Gdansk,Matarnia
14005,Gdynia,Obluze
14006,Gdansk,Stogi
14007,Gdansk,Przymorze Wielkie
14008,Sopot,Karlikowo
14009,Sopot,Karlikowo
14010,Gdynia,Kamienna Gora
14011,Sopot,Dolny Sopot
14012,Sopot,Karlikowo
14013,Gdynia,Wzgorze Sw. Maksymiliana
14014,Gdansk,Osowa
14015,Gdynia,Babie Doly
14016,Gdynia,Pogorze
14017,Gdansk,Siedlce
14018,Gdansk,Jasien
14019,Gdansk,Nowy Port
14020,Sopot,Dolny Sopot
14021,Sopot,Brodwino
14022,Gdansk,Stogi
14023,Gdansk,Osowa
14024,Sopot,Brodwino
14025,Gdynia,Wielki Kack
14026,Gdynia,Obluze
14027,Sopot,Przylesie
14028,Sopot,Kamienny Potok
14029,Sopot,Centrum
14030,Gdansk,Ujescisko-Lostowice
14031,Gdynia,Kamienna Gora
14032,Gdynia,Pogorze
14033,Sopot,Gorny Sopot
14034,Gdansk,Jasien
14035,Gdansk,Matarnia
14036,Gdynia,Kamienna Gora
14037,Sopot,Centrum
14038,Gdansk,Bretowo
14039,Gdynia,Grabowek
14040,Gdynia,Chwarzno-Wiczlino
14041,Sopot,Gorny Sopot
14042,Gdansk,Olszynka
14043,Sopot,Centrum
14044,Gdynia,Grabowek
14045,Gdynia,Karwiny
14046,Sopot,Gorny Sopot
14047,Gdynia,Maly Kack
14048,Sopot,Brodwino
14049,Gdansk,Letnica
14050,Gdynia,Kamienna Gora
14051,Sopot,Dolny Sopot
14052,Gdansk,Ujescisko-Lostowice
14053,Gdansk,Zaspa-Mlyniec
14054,Sopot,Gorny Sopot
14055,Gdansk,Chelm
14056,Gdynia,Pustki Cisowskie-Demptowo
14057,Gdynia,Grabowek
14058,Gdynia,Maly Kack
14059,Gdansk,Ujescisko-Lostowice
14060,Gdansk,Orunia Gorna-Gdansk Poludnie
14061,Sopot,Centrum
14062,Gdansk,Bretowo
14063,Gdansk,VII Dwor
14064,Gdynia,Leszczynki
14065,Gdynia,Dzialki Lesne
14066,Gdansk,Przymorze Male
14067,Sopot,Gorny Sopot
14068,Gdynia,Pustki Cisowskie-Demptowo
14069,Gdynia,Oksywie
14070,Sopot,Centrum
14071,Gdansk,Orunia-Sw. Wojciech-Lipce
14072,Gdynia,Kamienna Gora
14073,Sopot,Karlikowo
14074,Gdynia,Chwarzno-Wiczlino
14075,Gdynia,Chwarzno-Wiczlino
14076,Gdansk,Przymorze Male
14077,Gdynia,Witomino
14078,Gdansk,Aniolki
14079,Gdynia,Pogorze
14080,Gdynia,Chwarzno-Wiczlino
14081,Gdansk,Matarnia
14082,Gdynia,Cisowa
14083,Sopot,Gorny Sopot
14084,Gdynia,Oksywie
14085,Gdynia,Srodmiescie
14086,Sopot,Dolny Sopot
14087,Gdansk,Aniolki
14088,Gdynia,Karwiny
14089,Gdansk,Stogi
14090,Sopot,Przylesie
14091,Sopot,Dolny Sopot
14092,Gdansk,Wyspa Sobieszewska
14093,Gdynia,Redlowo
14094,Sopot,Gorny Sopot
14095,Sopot,Centrum
14096,Gdynia,Cisowa
14097,Gdansk,Stogi
14098,Gdansk,Mlyniska
14099,Sopot,Dolny Sopot
14100,Gdynia,Witomino
14101,Gdansk,Przymorze Wielkie
14102,Sopot,Dolny Sopot
14103,Sopot,Gorny Sopot
14104,Sopot,Brodwino
14105,Sopot,Karlikowo
14106,Gdansk,Przymorze Male
14107,Sopot,Centrum
14108,Sopot,Centrum
14109,Sopot,Karlikowo
14110,Gdansk,Strzyza
14111,Sopot,Dolny Sopot
14112,Sopot,Kamienny Potok
14113,Sopot,Przylesie
14114,Gdansk,Wyspa Sobieszewska
14115,Gdansk,Wyspa Sobieszewska
14116,Gdansk,Orunia-Sw. Wojciech-Lipce
14117,Gdansk,Orunia Gorna-Gdansk Poludnie
14118,Gdansk,Orunia Gorna-Gdansk Poludnie
14119,Gdynia,Babie Doly
14120,Gdansk,Ujescisko-Lostowice
14121,Gdansk,Srodmiescie
14122,Gdansk,Mlyniska
14123,Sopot,Kamienny Potok
14124,Gdansk,Srodmiescie
14125,Gdansk,Strzyza
14126,Gdansk,Przerobka
14127,Sopot,Dolny Sopot
14128,Sopot,Przylesie
14129,Gdansk,Chelm
14130,Gdynia,Pogorze
14131,Gdansk,Osowa
14132,Sopot,Centrum
14133,Gdansk,Nowy Port
14134,Gdansk,Orunia-Sw. Wojciech-Lipce
14135,Gdansk,Stogi
14136,Gdansk,Mlyniska
14137,Gdynia,Dabrowa
14138,Sopot,Gorny Sopot
14139,Gdynia,Wielki Kack
14140,Gdansk,Bretowo
14141,Gdansk,Strzyza
14142,Sopot,Brodwino
14143,Gdansk,Siedlce
14144,Gdynia,Grabowek
14145,Gdynia,Oksywie
14146,Sopot,Przylesie
14147,Gdynia,Grabowek
14148,Gdynia,Kamienna Gora
14149,Gdynia,Wielki Kack
14150,Sopot,Centrum
14151,Sopot,Kamienny Potok
14152,Sopot,Kamienny Potok
14153,Gdynia,Grabowek
14154,Gdansk,Krakowiec-Gorki Zachodnie
14155,Sopot,Przylesie
14156,Sopot,Dolny Sopot
14157,Gdansk,Krakowiec-Gorki Zachodnie
14158,Gdansk,Matarnia
14159,Gdansk,Chelm
14160,Gdansk,VII Dwor
14161,Gdynia,Srodmiescie
14162,Gdansk,Rudniki
14163,Sopot,Gorny Sopot
14164,Sopot,Dolny Sopot
14165,Gdansk,Przerobka
14166,Gdansk,Orunia-Sw. Wojciech-Lipce
14167,Gdansk,Rudniki
14168,Gdynia,Srodmiescie
14169,Sopot,Przylesie
14170,Sopot,Brodwino
14171,Sopot,Brodwino
14172,Gdansk,Olszynka
14173,Sopot,Centrum
14174,Sopot,Brodwino
14175,Gdynia,Pustki Cisowskie-Demptowo
14176,Gdynia,Dabrowa
14177,Sopot,Kamienny Potok
14178,Gdansk,Matarnia
14179,Gdynia,Karwiny
14180,Gdansk,Zaspa-Rozstaje
14181,Gdynia,Dzialki Lesne
14182,Gdansk,VII Dwor
14183,Gdynia,Wzgorze Sw. Maksymiliana
14184,Sopot,Dolny Sopot
14185,Gdynia,Obluze
14186,Gdansk,Siedlce
14187,Gdynia,Oksywie
14188,Gdansk,Orunia-Sw. Wojciech-Lipce
14189,Gdynia,Srodmiescie
14190,Sopot,Dolny Sopot
14191,Gdansk,Srodmiescie
14192,Sopot,Brodwino
14193,Sopot,Karlikowo
14194,Gdansk,Piecki-Migowo (Morena)
14195,Gdansk,Suchanino
14196,Sopot,Gorny Sopot
14197,Gdynia,Witomino
14198,Gdynia,Babie Doly
14199,Gdansk,Siedlce
14200,Gdynia,Karwiny
14201,Sopot,Karlikowo
14202,Gdynia,Wielki Kack
14203,Gdynia,Oksywie
14204,Sopot,Kamienny Potok
14205,Gdynia,Babie Doly
14206,Gdynia,Pogorze
14207,Sopot,Brodwino
14208,Gdansk,Zaspa-Mlyniec
14209,Gdansk,Wrzeszcz Gorny
14210,Gdansk,Olszynka
14211,Sopot,Przylesie
14212,Gdynia,Redlowo
14213,Gdansk,Zaspa-Mlyniec
14214,Sopot,Przylesie
14215,Gdynia,Pogorze
14216,Sopot,Brodwino
14217,Gdansk,Siedlce
14218,Gdansk,Orunia Gorna-Gdansk Poludnie
14219,Sopot,Dolny Sopot
14220,Gdynia,Cisowa
14221,Sopot,Brodwino
14222,Gdansk,Ujescisko-Lostowice
14223,Gdynia,Wzgorze Sw. Maksymiliana
14224,Gdansk,Przymorze Wielkie
14225,Sopot,Dolny Sopot
14226,Gdansk,Nowy Port
14227,Gdynia,Dabrowa
14228,Sopot,Gorny Sopot
14229,Gdansk,Bretowo
14230,Sopot,Karlikowo
14231,Gdansk,Jasien
14232,Gdynia,Maly Kack
14233,Gdansk,Orunia-Sw. Wojciech-Lipce
14234,Gdynia,Pogorze
14235,Sopot,Brodwino
14236,Gdynia,Karwiny
14237,Gdansk,Jasien
14238,Sopot,Przylesie
14239,Sopot,Karlikowo
14240,Sopot,Centrum
14241,Sopot,Kamienny Potok
14242,Gdansk,Wrzeszcz Dolny
14243,Gdynia,Cisowa
14244,Gdynia,Babie Doly
14245,Sopot,Centrum
14246,Gdansk,Orunia Gorna-Gdansk Poludnie
14247,Sopot,Przylesie
14248,Sopot,Dolny Sopot
14249,Gdynia,Cisowa
14250,Sopot,Kamienny Potok
14251,Gdynia,Oksywie
14252,Gdynia,Cisowa
14253,Sopot,Centrum
14254,Sopot,Karlikowo
14255,Gdansk,Ujescisko-Lostowice
14256,Gdansk,Jasien
14257,Sopot,Brodwino
14258,Gdynia,Karwiny
14259,Gdynia,Redlowo
14260,Sopot,Dolny Sopot
14261,Sopot,Brodwino
14262,Gdansk,Orunia Gorna-Gdansk Poludnie
14263,Gdynia,Cisowa
14264,Gdynia,Obluze
14265,Gdansk,Osowa
14266,Sopot,Przylesie
14267,Gdansk,Przymorze Wielkie
14268,Gdansk,Przymorze Male
14269,Gdansk,Przerobka
14270,Sopot,Gorny Sopot
14271,Sopot,Brodwino
14272,Gdynia,Pogorze
14273,Gdynia,Karwiny
14274,Gdansk,Wrzeszcz Dolny
14275,Sopot,Przylesie
14276,Gdansk,Jasien
14277,Sopot,Centrum
14278,Gdynia,Cisowa
14279,Sopot,Dolny Sopot
14280,Gdansk,Zaspa-Mlyniec
14281,Gdansk,Przymorze Male
14282,Sopot,Dolny Sopot
14283,Gdansk,Suchanino
14284,Gdynia,Witomino
14285,Sopot,Centrum
14286,Gdynia,Oksywie
14287,Sopot,Centrum
14288,Gdansk,Orunia Gorna-Gdansk Poludnie
14289,Sopot,Karlikowo
14290,Sopot,Gorny Sopot
14291,Gdynia,Grabowek
14292,Gdynia,Grabowek
14293,Gdynia,Karwiny
14294,Gdynia,Witomino
14295,Gdynia,Leszczynki
14296,Gdynia,Wzgorze Sw. Maksymiliana
14297,Sopot,Dolny Sopot
14298,Sopot,Brodwino
14299,Gdynia,Srodmiescie
14300,Gdansk,Zaspa-Mlyniec
14301,Gdansk,Bretowo
14302,Gdansk,Suchanino
14303,Gdynia,Orlowo
14304,Gdansk,Matarnia
14305,Sopot,Centrum
14306,Sopot,Gorny Sopot
14307,Sopot,Karlikowo
14308,Gdynia,Kamienna Gora
14309,Gdynia,Dabrowa
14310,Gdynia,Pogorze
14311,Sopot,Karlikowo
14312,Sopot,Brodwino
14313,Gdynia,Pustki Cisowskie-Demptowo
14314,Gdynia,Maly Kack
14315,Gdynia,Leszczynki
14316,Gdynia,Kamienna Gora
14317,Gdansk,Mlyniska
14318,Sopot,Brodwino
14319,Sopot,Dolny Sopot
14320,Gdynia,Cisowa
14321,Gdynia,Redlowo
14322,Sopot,Karlikowo
14323,Gdansk,Wrzeszcz Gorny
14324,Sopot,Przylesie
14325,Sopot,Kamienny Potok
14326,Sopot,Centrum
14327,Sopot,Dolny Sopot
14328,Gdynia,Wzgorze Sw. Maksymiliana
14329,Sopot,Przylesie
14330,Gdynia,Srodmiescie
14331,Gdansk,Osowa
14332,Gdynia,Srodmiescie
14333,Gdynia,Dabrowa
14334,Gdansk,Nowy Port
14335,Gdansk,Przerobka
14336,Gdansk,Osowa
14337,Sopot,Dolny Sopot
14338,Sopot,Gorny Sopot
14339,Gdansk,Wyspa Sobieszewska
14340,Gdynia,Leszczynki
14341,Sopot,Centrum
14342,Gdynia,Dabrowa
14343,Sopot,Dolny Sopot
14344,Gdynia,Dabrowa
14345,Gdynia,Cisowa
14346,Sopot,Kamienny Potok
14347,Gdynia,Witomino
14348,Gdynia,Dzialki Lesne
14349,Sopot,Dolny Sopot
14350,Gdynia,Babie Doly
14351,Sopot,Karlikowo
14352,Gdansk,Chelm
14353,Sopot,Gorny Sopot
14354,Sopot,Przylesie
14355,Gdynia,Leszczynki
14356,Gdynia,Maly Kack
14357,Gdynia,Pogorze
14358,Gdynia,Obluze
14359,Gdansk,Piecki-Migowo (Morena)
14360,Gdynia,Oksywie
14361,Sopot,Karlikowo
14362,Gdansk,Strzyza
14363,Gdynia,Pustki Cisowskie-Demptowo
14364,Sopot,Karlikowo
14365,Gdynia,Wielki Kack
14366,Gdansk,Stogi
14367,Sopot,Dolny Sopot
14368,Gdynia,Pogorze
14369,Sopot,Kamienny Potok
14370,Gdynia,Wielki Kack
14371,Gdynia,Maly Kack
14372,Gdansk,Osowa
14373,Gdansk,Wrzeszcz Gorny
14374,Gdynia,Karwiny
14375,Gdynia,Oksywie
14376,Gdansk,Zaspa-Mlyniec
14377,Gdynia,Pogorze
14378,Sopot,Gorny Sopot
14379,Sopot,Karlikowo
14380,Gdansk,Brzezno
14381,Gdansk,Olszynka
14382,Gdynia,Oksywie
14383,Gdansk,Przerobka
14384,Gdansk,Wrzeszcz Dolny
14385,Gdynia,Chwarzno-Wiczlino
14386,Gdansk,Stogi
14387,Sopot,Brodwino
14388,Gdynia,Chwarzno-Wiczlino
14389,Gdansk,Bretowo
14390,Sopot,Karlikowo
14391,Gdynia,Maly Kack
14392,Gdansk,Wrzeszcz Dolny
14393,Gdansk,Bretowo
14394,Gdansk,Przymorze Male
14395,Gdynia,Grabowek
14396,Gdynia,Cisowa
14397,Gdynia,Babie Doly
14398,Sopot,Kamienny Potok
14399,Sopot,Gorny Sopot
14400,Gdansk,Rudniki
14401,Gdynia,Wzgorze Sw. Maksymiliana
14402,Sopot,Karlikowo
14403,Gdansk,Przymorze Male
14404,Gdynia,Orlowo
14405,Sopot,Przylesie
14406,Gdansk,Brzezno
14407,Gdynia,Grabowek
14408,Gdansk,Rudniki
14409,Sopot,Centrum
14410,Gdansk,Aniolki
14411,Gdynia,Babie Doly
14412,Gdansk,Piecki-Migowo (Morena)
14413,Sopot,Brodwino
14414,Sopot,Kamienny Potok
14415,Gdynia,Pogorze
14416,Gdansk,VII Dwor
14417,Sopot,Centrum
14418,Gdansk,Siedlce
14419,Sopot,Karlikowo
14420,Gdynia,Dabrowa
14421,Gdynia,Kamienna Gora
14422,Gdynia,Maly Kack
14423,Gdynia,Chwarzno-Wiczlino
14424,Gdynia,Wielki Kack
14425,Gdynia,Pustki Cisowskie-Demptowo
14426,Gdansk,Osowa
14427,Gdansk,Krakowiec-Gorki Zachodnie
14428,Gdynia,Grabowek
14429,Sopot,Gorny Sopot
14430,Gdynia,Cisowa
14431,Sopot,Karlikowo
14432,Sopot,Gorny Sopot
14433,Gdynia,Dabrowa
14434,Sopot,Dolny Sopot
14435,Sopot,Kamienny Potok
14436,Gdynia,Grabowek
14437,Gdansk,Chelm
14438,Sopot,Kamienny Potok
14439,Gdansk,Letnica
14440,Sopot,Przylesie
14441,Gdansk,Zaspa-Rozstaje
14442,Sopot,Brodwino
14443,Sopot,Przylesie
14444,Gdynia,Babie Doly
14445,Sopot,Karlikowo
14446,Gdansk,Przymorze Wielkie
14447,Gdynia,Obluze
14448,Gdansk,Strzyza
14449,Gdansk,Jasien
14450,Gdansk,Letnica
14451,Sopot,Dolny Sopot
14452,Gdynia,Obluze
14453,Sopot,Kamienny Potok
14454,Gdansk,Matarnia
14455,Gdynia,Maly Kack
14456,Gdansk,Siedlce
14457,Gdansk,Olszynka
14458,Gdynia,Obluze
14459,Sopot,Brodwino
14460,Sopot,Kamienny Potok
14461,Gdansk,Strzyza
14462,Sopot,Gorny Sopot
14463,Gdynia,Wzgorze Sw. Maksymiliana
14464,Sopot,Karlikowo
14465,Sopot,Dolny Sopot
14466,Sopot,Kamienny Potok
14467,Gdynia,Oksywie
14468,Gdansk,Olszynka
14469,Sopot,Przylesie
14470,Sopot,Kamienny Potok
14471,Sopot,Centrum
14472,Gdynia,Srodmiescie
14473,Gdynia,Redlowo
14474,Sopot,Dolny Sopot
14475,Gdynia,Witomino
14476,Sopot,Centrum
14477,Gdansk,Srodmiescie
14478,Gdansk,Wrzeszcz Dolny
14479,Gdansk,Brzezno
14480,Sopot,Centrum
14481,Gdynia,Chwarzno-Wiczlino
14482,Gdynia,Orlowo
14483,Gdynia,Witomino
14484,Gdynia,Wzgorze Sw. Maksymiliana
14485,Sopot,Centrum
14486,Gdansk,Orunia Gorna-Gdansk Poludnie
14487,Sopot,Brodwino
14488,Gdansk,Przerobka
14489,Gdansk,Olszynka
14490,Gdynia,Chwarzno-Wiczlino
14491,Gdansk,Zaspa-Mlyniec
14492,Sopot,Przylesie
14493,Gdansk,Przerobka
14494,Gdansk,Wyspa Sobieszewska
14495,Sopot,Karlikowo
14496,Gdansk,Zaspa-Mlyniec
14497,Sopot,Przylesie
14498,Gdynia,Grabowek
14499,Sopot,Centrum
14500,Gdynia,Karwiny
14501,Gdansk,Srodmiescie
14502,Sopot,Przylesie
14503,Sopot,Centrum
14504,Gdansk,Srodmiescie
14505,Gdynia,Kamienna Gora
14506,Gdansk,Piecki-Migowo (Morena)
14507,Gdansk,Nowy Port
14508,Sopot,Kamienny Potok
14509,Gdansk,Jasien
14510,Gdynia,Obluze
14511,Gdansk,VII Dwor
14512,Gdynia,Pustki Cisowskie-Demptowo
14513,Sopot,Kamienny Potok
14514,Sopot,Przylesie
14515,Sopot,Centrum
14516,Gdynia,Obluze
14517,Sopot,Przylesie
14518,Gdansk,Srodmiescie
14519,Sopot,Gorny Sopot
14520,Gdynia,Leszczynki
14521,Sopot,Gorny Sopot
14522,Gdansk,Strzyza
14523,Gdynia,Pogorze
14524,Gdansk,Aniolki
14525,Gdansk,Orunia Gorna-Gdansk Poludnie
14526,Gdansk,Przymorze Male
14527,Gdansk,Wrzeszcz Dolny
14528,Sopot,Karlikowo
14529,Gdynia,Pustki Cisowskie-Demptowo
14530,Gdansk,Aniolki
14531,Sopot,Przylesie
14532,Gdynia,Oksywie
14533,Gdansk,Srodmiescie
14534,Gdansk,Przymorze Male
14535,Sopot,Przylesie
14536,Gdansk,Zaspa-Rozstaje
14537,Gdansk,Siedlce
14538,Gdansk,Zaspa-Rozstaje
14539,Gdansk,Zaspa-Mlyniec
14540,Gdansk,Mlyniska
14541,Gdynia,Wzgorze Sw. Maksymiliana
14542,Gdynia,Cisowa
14543,Gdynia,Wzgorze Sw. Maksymiliana
14544,Gdansk,Siedlce
14545,Sopot,Brodwino
14546,Gdansk,Zaspa-Rozstaje
14547,Gdynia,Karwiny
14548,Gdynia,Redlowo
14549,Gdansk,Brzezno
14550,Sopot,Kamienny Potok
14551,Gdynia,Cisowa
14552,Sopot,Przylesie
14553,Gdynia,Srodmiescie
14554,Sopot,Dolny Sopot
14555,Gdynia,Redlowo
14556,Sopot,Gorny Sopot
14557,Sopot,Kamienny Potok
14558,Gdansk,Siedlce
14559,Gdansk,Aniolki
14560,Sopot,Gorny Sopot
14561,Gdansk,Przerobka
14562,Gdynia,Grabowek
14563,Sopot,Centrum
14564,Gdynia,Orlowo
14565,Gdynia,Pogorze
14566,Gdynia,Cisowa
14567,Sopot,Brodwino
14568,Gdansk,Zaspa-Mlyniec
14569,Gdansk,Suchanino
14570,Gdynia,Wielki Kack
14571,Gdynia,Pogorze
14572,Gdansk,Rudniki
14573,Gdynia,Oksywie
14574,Gdansk,Wrzeszcz Dolny
14575,Sopot,Centrum
14576,Gdynia,Dabrowa
14577,Sopot,Centrum
14578,Sopot,Gorny Sopot
14579,Sopot,Dolny Sopot
14580,Gdansk,Aniolki
14581,Gdynia,Leszczynki
14582,Gdynia,Dabrowa
14583,Sopot,Karlikowo
14584,Gdynia,Srodmiescie
14585,Gdynia,Dabrowa
14586,Sopot,Kamienny Potok
14587,Sopot,Przylesie
14588,Sopot,Brodwino
14589,Sopot,Karlikowo
14590,Gdansk,Krakowiec-Gorki Zachodnie
14591,Sopot,Przylesie
14592,Sopot,Kamienny Potok
14593,Gdansk,Piecki-Migowo (Morena)
14594,Gdynia,Pogorze
14595,Gdynia,Oksywie
14596,Sopot,Gorny Sopot
14597,Gdynia,Leszczynki
14598,Gdansk,Zaspa-Mlyniec
14599,Sopot,Przylesie
14600,Gdansk,Mlyniska
14601,Gdynia,Witomino
14602,Gdynia,Redlowo
14603,Gdansk,VII Dwor
14604,Gdansk,Olszynka
14605,Gdansk,Letnica
14606,Sopot,Gorny Sopot
14607,Sopot,Karlikowo
14608,Sopot,Brodwino
14609,Gdynia,Babie Doly
14610,Gdansk,Aniolki
14611,Gdynia,Karwiny
14612,Gdynia,Maly Kack
14613,Sopot,Karlikowo
14614,Gdynia,Leszczynki
14615,Gdansk,Wrzeszcz Dolny
14616,Gdynia,Dabrowa
14617,Gdynia,Maly Kack
14618,Gdansk,Brzezno
14619,Sopot,Gorny Sopot
14620,Gdynia,Leszczynki
14621,Gdynia,Obluze
14622,Gdansk,Stogi
14623,Gdansk,Przymorze Wielkie
14624,Gdynia,Maly Kack
14625,Gdansk,Zaspa-Mlyniec
14626,Gdansk,Przymorze Male
14627,Sopot,Kamienny Potok
14628,Gdynia,Srodmiescie
14629,Gdynia,Oksywie
14630,Gdynia,Babie Doly
14631,Gdansk,Chelm
14632,Sopot,Kamienny Potok
14633,Gdansk,Strzyza
14634,Gdansk,Letnica
14635,Gdynia,Orlowo
14636,Gdynia,Leszczynki
14637,Sopot,Karlikowo
14638,Gdansk,Piecki-Migowo (Morena)
14639,Gdansk,Rudniki
14640,Gdynia,Kamienna Gora
14641,Sopot,Kamienny Potok
14642,Sopot,Brodwino
14643,Gdynia,Dzialki Lesne
14644,Sopot,Przylesie
14645,Sopot,Gorny Sopot
14646,Sopot,Centrum
14647,Sopot,Gorny Sopot
14648,Gdansk,Olszynka
14649,Sopot,Gorny Sopot
14650,Gdynia,Maly Kack
14651,Sopot,Kamienny Potok
14652,Gdynia,Cisowa
14653,Gdansk,Wrzeszcz Gorny
14654,Gdynia,Grabowek
14655,Gdansk,VII Dwor
14656,Gdynia,Oksywie
14657,Sopot,Kamienny Potok
14658,Sopot,Dolny Sopot
14659,Gdansk,Przerobka
14660,Sopot,Przylesie
14661,Sopot,Centrum
14662,Gdynia,Wielki Kack
14663,Sopot,Centrum
14664,Sopot,Karlikowo
14665,Sopot,Przylesie
14666,Gdynia,Oksywie
14667,Gdansk,Letnica
14668,Sopot,Dolny Sopot
14669,Sopot,Centrum
14670,Gdynia,Srodmiescie
14671,Sopot,Przylesie
14672,Gdynia,Pustki Cisowskie-Demptowo
14673,Sopot,Karlikowo
14674,Gdynia,Dzialki Lesne
14675,Gdynia,Dabrowa
14676,Gdynia,Dabrowa
14677,Gdansk,Nowy Port
14678,Gdynia,Dabrowa
14679,Gdynia,Wzgorze Sw. Maksymiliana
14680,Sopot,Gorny Sopot
14681,Sopot,Centrum
14682,Gdansk,Jasien
14683,Gdansk,Chelm
14684,Sopot,Centrum
14685,Gdynia,Srodmiescie
14686,Gdansk,Zaspa-Mlyniec
14687,Gdynia,Orlowo
14688,Gdynia,Orlowo
14689,Gdansk,Rudniki
14690,Gdansk,Przymorze Wielkie
14691,Sopot,Centrum
14692,Sopot,Brodwino
14693,Gdynia,Pustki Cisowskie-Demptowo
14694,Sopot,Dolny Sopot
14695,Sopot,Kamienny Potok
14696,Gdynia,Pogorze
14697,Sopot,Gorny Sopot
14698,Gdansk,Stogi
14699,Sopot,Dolny Sopot
14700,Gdynia,Maly Kack
14701,Gdansk,Piecki-Migowo (Morena)
14702,Gdynia,Pogorze
14703,Gdynia,Dzialki Lesne
14704,Gdansk,Przymorze Wielkie
14705,Sopot,Centrum
