AddressId,PostCode,StreetName,StreetNumber,Lat,Long,FK_City
15310,94714,Rynek,100,54.5105,17.447,15310
15311,51294,Polna,60,54.772,17.454,15311
15312,50038,Prusa,26,54.3182,17.3051,15312
15313,22541,Topolowa,38,54.9885,17.5619,15313
15314,69144,Sloneczna,74,54.8125,18.2041,15314
15315,31835,Malinowa,12,54.6285,19.4703,15315
15316,10935,Marszalkowska,40,53.6273,18.4031,15316
15317,43682,Sosnowa,77,54.6921,18.042,15317
15318,99833,Slowackiego,38,54.9629,17.7415,15318
15319,20557,Spokojna,30,54.1113,18.3042,15319
15320,17699,Spokojna,13,53.9964,18.6725,15320
15321,89600,Brzozowa,98,54.7628,17.3742,15321
15322,98275,Kwiatowa,90,55.1673,18.9085,15322
15323,33808,Malinowa,4,55.1717,17.5068,15323
15324,99445,Lesna,84,53.6434,19.9073,15324
15325,93404,Jodlowa,34,54.0489,18.1654,15325
15326,63445,Jasna,46,54.491,18.6874,15326
15327,76765,Zeromskiego,42,54.1107,19.7834,15327
15328,31963,Orzeszkowej,69,54.5893,19.126,15328
15329,40112,Zielona,98,54.3523,18.9202,15329
15330,32118,Prusa,20,54.6023,18.2845,15330
15331,14541,Krucza,65,54.9879,18.3679,15331
15332,96930,Chopina,66,55.1399,18.9761,15332
15333,72597,Sosnowa,15,54.8477,18.6446,15333
15334,32722,Spokojna,71,53.9222,18.5027,15334
15335,27917,Morelowa,76,53.8857,17.5758,15335
15336,42833,Jagodowa,53,54.2723,17.5469,15336
15337,69118,Modrzewiowa,81,54.6451,18.9593,15337
15338,56865,Oliwkowa,86,54.9755,19.4097,15338
15339,68997,Gorna,87,54.6036,18.2036,15339
15340,59001,Konopnickiej,47,54.3169,18.5207,15340
15341,82366,Nowowiejska,99,54.3998,17.8999,15341
15342,99058,Pilsudskiego,27,53.6526,18.7652,15342
15343,44284,Jabloniowa,72,55.1112,18.9611,15343
15344,98470,Swierkowa,61,53.6582,17.9806,15344
15345,17092,Witosa,68,54.4227,18.2844,15345
15346,37974,Wesola,0,53.896,18.4928,15346
15347,28752,Cicha,24,55.1235,18.7981,15347
15348,61360,Szeroka,64,54.4107,19.7818,15348
15349,97333,Lesna,81,54.2534,19.3252,15349
15350,56523,Cicha,54,54.0326,19.4281,15350
15351,54642,Morelowa,24,55.1684,17.5301,15351
15352,35194,Swierkowa,84,54.5409,18.2419,15352
15353,33043,Nowowiejska,99,54.182,19.2262,15353
15354,28609,Gorna,29,54.6514,19.6965,15354
15355,80507,Wladyslawa IV,75,55.0549,18.8556,15355
15356,32871,Klonowa,59,53.7759,19.8823,15356
15357,66264,Szeroka,8,55.0527,18.8461,15357
15358,89677,Bukowa,95,55.2097,18.3183,15358
15359,86331,Koscielna,88,54.1672,19.168,15359
15360,53299,Winogronowa,47,53.9067,17.5383,15360
15361,23406,Dabrowska,42,54.5014,18.5153,15361
15362,48748,Koscielna,2,53.6807,17.9736,15362
15363,18077,Oliwkowa,42,54.1332,19.5711,15363
15364,45746,Wyspianskiego,46,53.6331,18.2609,15364
15365,68544,Jabloniowa,40,54.9592,17.3429,15365
15366,52665,Polna,42,54.0598,18.016,15366
15367,92930,Borowa,60,54.4006,18.7672,15367
15368,16251,Waska,51,55.0396,18.6774,15368
15369,91325,Swierkowa,96,54.5735,18.864,15369
15370,24312,Bukowa,43,54.6006,17.156,15370
15371,60337,Jana Pawla II,34,54.395,19.0334,15371
15372,47734,Koszykowa,96,53.7355,17.3388,15372
15373,24553,Jagiellonska,82,54.7656,19.4016,15373
15374,34489,Zaciszna,100,55.158,17.7316,15374
15375,45916,Pilsudskiego,58,54.9197,19.9313,15375
15376,22294,Konopnickiej,85,54.6689,17.2864,15376
15377,54599,Konopnickiej,1,54.6471,18.0166,15377
15378,30379,Winogronowa,37,54.3941,19.4798,15378
15379,61730,Rynek,21,54.5047,17.9068,15379
15380,50296,Norwida,77,54.5283,18.6259,15380
15381,58193,Wesola,16,55.2275,18.2723,15381
15382,10397,Oliwkowa,62,54.7421,17.3938,15382
15383,62808,Brzozowa,90,53.6345,18.231,15383
15384,79083,Winogronowa,51,54.6954,19.5016,15384
15385,23096,Rynek,77,54.6513,17.4589,15385
15386,38119,Krasinskiego,86,53.6553,19.2453,15386
15387,17792,Winogronowa,65,54.6263,18.72,15387
15388,95372,Gorna,24,54.0417,19.5695,15388
15389,82556,Klonowa,22,54.7367,18.3849,15389
15390,32847,Reymonta,93,54.1382,17.2067,15390
15391,62594,Akacjowa,71,54.1321,18.6398,15391
15392,60038,Jabloniowa,8,55.1477,18.9653,15392
15393,62497,Nowowiejska,17,54.8293,17.7301,15393
15394,94796,Pulawska,6,54.2809,19.5215,15394
15395,15445,Krotka,70,53.8261,17.8057,15395
15396,79979,Lesna,70,55.022,18.1028,15396
15397,58143,Lipowa,65,54.5727,18.1725,15397
15398,64725,Oliwkowa,9,53.783,17.3228,15398
15399,38863,Bukowa,48,54.2206,19.0758,15399
15400,85009,Kosciuszki,81,53.6785,19.6155,15400
15401,49588,Kosciuszki,5,53.8752,19.0435,15401
15402,90089,Targowa,42,53.6207,17.3667,15402
15403,70408,Lesna,70,55.0632,19.6256,15403
15404,41476,Reymonta,99,54.4552,19.6154,15404
15405,55201,Jagodowa,16,53.8744,18.1172,15405
15406,40835,Orzeszkowej,33,54.9453,18.6653,15406
15407,46055,Marszalkowska,90,54.9542,18.3841,15407
15408,21876,Winogronowa,40,54.5767,18.7157,15408
15409,19807,Krucza,90,54.7025,19.6686,15409
15410,30181,Bukowa,52,55.0908,17.5201,15410
15411,58412,Norwida,98,55.054,18.8087,15411
15412,42870,Krotka,5,54.7264,17.6223,15412
15413,93188,Dluga,42,54.5513,17.5372,15413
15414,71789,Cicha,30,54.9482,19.5958,15414
15415,69958,Morelowa,97,53.9365,17.313,15415
15416,11499,Brzozowa,3,54.462,18.6576,15416
15417,70959,Jasna,49,54.2298,19.9102,15417
15418,88001,Akacjowa,70,53.8566,18.1601,15418
15419,25303,Jana Pawla II,100,54.3014,17.27,15419
15420,77240,Rynek,100,53.7356,17.397,15420
15421,68785,Kasztanowa,78,53.6348,17.9626,15421
15422,74125,Malinowa,44,54.2138,18.85,15422
15423,64372,Jagiellonska,82,54.1139,18.8275,15423
15424,95060,Morelowa,6,54.7829,19.051,15424
15425,31844,Slowackiego,83,54.5616,19.6919,15425
15426,98887,Zielona,69,54.5863,19.4581,15426
15427,83302,Lakowa,87,55.2175,18.2913,15427
15428,53930,Mickiewicza,87,53.9603,19.3349,15428
15429,25805,Polna,12,53.7765,18.7135,15429
15430,38833,Borowa,81,53.8221,17.7244,15430
15431,56767,Sienkiewicza,74,54.0951,19.2279,15431
15432,51840,Targowa,80,55.1641,19.935,15432
15433,32087,Gorna,96,54.4261,17.3823,15433
15434,97542,Sobieskiego,22,54.9524,18.6812,15434
15435,50870,Norwida,30,55.1665,17.7202,15435
15436,87282,Debowa,87,53.8952,17.3045,15436
15437,83852,Sobieskiego,14,54.9486,18.2322,15437
15438,83436,Debowa,1,55.2479,17.6803,15438
15439,21954,Krucza,34,53.6602,18.8043,15439
15440,58234,Sobieskiego,41,55.1387,19.0696,15440
15441,64818,Spokojna,72,54.8719,19.1148,15441
15442,92003,Topolowa,78,54.0313,18.1297,15442
15443,29348,Brzozowa,6,54.2413,18.6587,15443
15444,98915,Moniuszki,54,54.2991,18.5702,15444
15445,95854,Sienkiewicza,60,54.2137,19.4498,15445
15446,91899,Krucza,66,54.2165,19.6525,15446
15447,33548,Zielona,75,54.1743,18.476,15447
15448,88005,Parkowa,69,54.0095,18.4397,15448
15449,28422,Orzeszkowej,4,54.0901,17.5451,15449
15450,13349,Dolna,38,53.7602,17.859,15450
15451,13946,Topolowa,11,53.7747,17.327,15451
15452,14309,Prusa,49,54.7409,17.6551,15452
15453,39626,Jesionowa,81,55.0463,17.7755,15453
15454,59994,Winogronowa,73,55.1375,18.0507,15454
15455,66065,Zielona,27,54.189,17.9904,15455
15456,60317,Morelowa,80,54.8658,18.7954,15456
15457,95936,Waska,14,54.5419,18.1998,15457
15458,37835,Lesna,90,54.6753,17.4752,15458
15459,87458,Targowa,91,55.1514,19.9399,15459
15460,22101,Klonowa,38,54.4946,18.2169,15460
15461,86044,Orzeszkowej,87,53.6344,19.7909,15461
15462,41906,Jesionowa,54,54.2313,18.436,15462
15463,63118,Zaciszna,16,54.3552,18.4624,15463
15464,61270,Parkowa,26,55.1137,19.1247,15464
15465,24608,Moniuszki,72,54.9126,18.1765,15465
15466,93918,Jagiellonska,83,53.8141,18.7924,15466
15467,68378,Klonowa,11,54.379,18.5475,15467
15468,13126,Krucza,9,54.1815,17.5527,15468
15469,36242,Lesna,48,55.0627,17.3022,15469
15470,36540,Cicha,59,54.5792,18.5127,15470
15471,76198,Orzeszkowej,99,54.3439,18.5417,15471
15472,24692,Akacjowa,14,54.6522,19.6694,15472
15473,69121,Reymonta,12,54.787,19.6671,15473
15474,64503,Winogronowa,59,54.5168,17.287,15474
15475,98624,Szkolna,41,54.7371,19.6319,15475
15476,25359,Brzozowa,26,53.6954,17.1776,15476
15477,74570,Krasinskiego,81,54.9562,17.9641,15477
15478,96813,Marszalkowska,72,54.1844,18.5257,15478
15479,79311,Jesionowa,84,55.1668,19.6317,15479
15480,56038,Krucza,81,55.1791,17.8609,15480
15481,37414,Oliwkowa,96,55.1674,17.1794,15481
15482,11115,Zaciszna,50,53.9567,19.0361,15482
15483,22622,Borowa,69,54.0865,17.8095,15483
15484,42193,Kosciuszki,10,54.6306,17.7964,15484
15485,96207,Krucza,12,53.8426,17.6663,15485
15486,26780,Bukowa,25,54.334,19.5686,15486
15487,59653,Rynek,53,54.7801,17.2722,15487
15488,99431,Zaciszna,70,54.2706,17.3022,15488
15489,96291,Winogronowa,11,53.7445,18.6841,15489
15490,13766,Jesionowa,81,54.7792,19.7607,15490
15491,73950,Sienkiewicza,49,54.6908,19.0417,15491
15492,80636,Gorna,32,54.8014,19.0655,15492
15493,16591,Kwiatowa,83,54.9818,19.3875,15493
15494,28573,Koscielna,55,54.0986,18.3118,15494
15495,80838,Modrzewiowa,77,53.742,19.4104,15495
15496,28828,Brzozowa,56,53.7359,18.1232,15496
15497,48889,Zielona,34,53.9642,19.8433,15497
15498,62901,Lakowa,1,53.9233,19.0401,15498
15499,58757,Winogronowa,2,53.9061,17.4621,15499
15500,21427,Moniuszki,18,54.985,18.1399,15500
15501,34269,Jagiellonska,40,53.7717,18.956,15501
15502,90788,Lesna,98,55.0759,17.3203,15502
15503,56447,Sosnowa,34,53.6541,17.4394,15503
15504,54131,Spokojna,13,55.0499,19.8855,15504
15505,45730,Orzeszkowej,1,53.666,18.8993,15505
15506,83636,Brzozowa,11,54.6332,19.2491,15506
15507,90416,Dworcowa,11,54.1854,19.3846,15507
15508,80138,Chopina,44,55.0734,18.0486,15508
15509,66092,Zeromskiego,57,54.4459,17.5319,15509
15510,15099,Koscielna,4,54.3056,18.6665,15510
15511,95972,Szeroka,3,54.3449,19.5544,15511
15512,64352,Jagiellonska,91,54.628,18.797,15512
15513,73910,Winogronowa,18,55.0692,18.2069,15513
15514,19979,Slowackiego,10,54.18,19.8968,15514
15515,34510,Jana Pawla II,78,54.8224,17.808,15515
15516,62387,Jana Pawla II,39,53.9509,19.399,15516
15517,15535,Zaciszna,17,54.7685,17.36,15517
15518,40185,Topolowa,26,53.6905,18.1675,15518
15519,24988,Jagodowa,44,55.0341,19.1941,15519
15520,35911,Dolna,89,54.7389,19.5726,15520
15521,19934,Polna,74,55.2143,19.1168,15521
15522,78156,Lakowa,9,54.3533,19.5493,15522
15523,43389,Jagodowa,41,54.4353,17.1634,15523
15524,85997,Jasna,96,54.2995,18.5589,15524
15525,37644,Konopnickiej,53,54.3485,18.5697,15525
15526,26705,Gorna,14,54.441,18.7931,15526
15527,21189,Orzeszkowej,55,54.7668,19.4142,15527
15528,65133,Pulawska,34,53.8234,18.4724,15528
15529,10705,Jagiellonska,74,54.9904,18.3556,15529
15530,13649,Malinowa,1,53.7259,19.0847,15530
15531,49037,Reymonta,42,54.2101,19.4399,15531
15532,77705,Slowackiego,21,54.9615,18.3628,15532
15533,88101,Borowa,38,54.6751,19.7773,15533
15534,15192,Sosnowa,56,53.8956,17.9729,15534
15535,30971,Slowackiego,26,53.855,18.3764,15535
15536,86342,Prusa,21,54.4265,19.3545,15536
15537,54811,Zaciszna,28,54.7466,18.3811,15537
15538,49214,Polna,89,54.1743,17.7294,15538
15539,33313,Waska,88,53.6604,18.1717,15539
15540,86498,Orzeszkowej,4,53.779,19.2268,15540
15541,81532,Morelowa,59,54.5768,19.3311,15541
15542,12263,Bukowa,48,54.9965,18.3565,15542
15543,16921,Borowa,9,53.7357,17.9316,15543
15544,26358,Lipowa,47,54.3609,17.2826,15544
15545,17038,Brzozowa,9,54.0507,18.641,15545
15546,23708,Rynek,7,54.2845,17.9397,15546
15547,67804,Debowa,23,54.1749,18.543,15547
15548,46662,Reymonta,77,54.8104,19.296,15548
15549,63208,Dworcowa,39,55.202,18.5917,15549
15550,23096,Jesionowa,22,54.7849,19.7329,15550
15551,40707,Topolowa,5,54.4267,18.9269,15551
15552,43958,Winogronowa,24,54.8891,19.0498,15552
15553,46752,Szkolna,43,53.7144,19.9,15553
15554,39302,Slowackiego,84,54.2048,18.4461,15554
15555,52684,Parkowa,10,54.5573,19.8388,15555
15556,78278,Jagodowa,24,54.4766,18.594,15556
15557,98488,Slowackiego,35,54.4458,17.1881,15557
15558,91152,Jabloniowa,92,53.7403,19.3044,15558
15559,31817,Sosnowa,82,54.4832,17.5702,15559
15560,24117,Akacjowa,83,54.2957,17.643,15560
15561,64777,Targowa,67,53.6598,17.3162,15561
15562,11643,Waska,79,55.1483,18.1134,15562
15563,69589,Norwida,43,54.6088,17.8137,15563
15564,36340,Parkowa,79,55.1276,19.2907,15564
15565,16015,Lesna,26,54.2639,18.342,15565
15566,11551,Parkowa,69,54.1113,18.3082,15566
15567,71274,Zeromskiego,38,53.9104,18.5149,15567
15568,86100,Zeromskiego,24,55.2073,18.3314,15568
15569,75454,Norwida,2,55.0691,17.3806,15569
15570,20440,Gorna,12,53.9473,19.4785,15570
15571,64763,Sosnowa,17,54.6247,17.5125,15571
15572,49543,Sienkiewicza,58,54.5651,19.8784,15572
15573,12351,Jagodowa,16,55.0747,17.574,15573
15574,46545,Sosnowa,41,54.1961,17.8733,15574
15575,36827,Jagodowa,9,53.8494,19.2208,15575
15576,94537,Modrzewiowa,44,54.7609,17.8666,15576
15577,47735,Nowowiejska,59,54.0701,17.4125,15577
15578,23532,Krasinskiego,10,54.179,19.4823,15578
15579,48911,Jagodowa,9,54.2941,17.6503,15579
15580,14565,Topolowa,30,53.9372,18.9292,15580
15581,79997,Dluga,12,54.8012,17.628,15581
15582,27652,Szeroka,69,54.2505,17.8904,15582
15583,78361,Wyspianskiego,71,54.2652,18.0585,15583
15584,82123,Morelowa,62,54.7899,18.436,15584
15585,50558,Dolna,77,55.1148,19.8087,15585
15586,32349,Jabloniowa,56,53.7962,19.3797,15586
15587,50672,Zielona,31,54.3751,17.4086,15587
15588,52087,Dabrowska,94,55.1295,18.2175,15588
15589,10180,Debowa,33,54.9038,17.3335,15589
15590,79399,Pilsudskiego,58,53.8059,19.1992,15590
15591,21841,Kosciuszki,63,54.1585,18.0268,15591
15592,93136,Sosnowa,9,54.2966,17.6657,15592
15593,12281,Lipowa,94,55.0591,19.6746,15593
15594,69064,Targowa,69,54.6983,17.7678,15594
15595,43195,Modrzewiowa,14,54.5872,17.7491,15595
15596,95880,Sosnowa,3,53.6792,18.4383,15596
15597,18605,Targowa,65,54.4976,19.7991,15597
15598,89741,Zielona,92,55.2294,17.9091,15598
15599,37031,Sosnowa,63,54.4771,17.7501,15599
15600,78018,Norwida,14,55.0532,18.1692,15600
15601,68192,Targowa,72,54.0359,18.7384,15601
15602,72956,Dolna,88,53.8337,18.8466,15602
15603,80750,Moniuszki,18,54.6691,18.5742,15603
15604,57790,Szkolna,3,53.7297,18.3462,15604
15605,45037,Norwida,3,54.1749,19.8726,15605
15606,89090,Dolna,78,53.9317,19.4014,15606
15607,70652,Szeroka,50,54.0241,19.9171,15607
15608,95839,Gorna,37,54.986,18.2915,15608
15609,56376,Bukowa,20,54.9121,18.1665,15609
15610,71425,Gorna,14,53.6633,17.4065,15610
15611,54791,Krotka,20,55.0456,17.5396,15611
15612,76276,Moniuszki,87,53.8924,18.8068,15612
15613,19460,Chopina,99,54.0838,17.191,15613
15614,96716,Jana Pawla II,91,54.3915,19.6376,15614
15615,63880,Jasna,86,54.3241,17.6148,15615
15616,14866,Jabloniowa,7,54.902,18.0954,15616
15617,26190,Chopina,29,53.6368,17.219,15617
15618,58254,Brzozowa,0,55.1182,17.8038,15618
15619,88155,Norwida,66,55.0194,19.2323,15619
15620,60164,Sienkiewicza,44,54.2566,18.113,15620
15621,51803,Borowa,81,55.1791,19.3935,15621
15622,78244,Malinowa,27,54.0362,17.8408,15622
15623,99375,Wyspianskiego,31,54.1002,17.7615,15623
15624,25929,Lakowa,31,53.9686,18.3601,15624
15625,60387,Jesionowa,38,53.6945,18.123,15625
15626,50638,Debowa,87,53.6669,17.7882,15626
15627,80955,Pulawska,66,55.2142,17.6587,15627
15628,11460,Gorna,70,53.9076,19.4248,15628
15629,22845,Jesionowa,25,54.1328,19.2781,15629
15630,27241,Konopnickiej,76,54.649,17.7794,15630
15631,96827,Sosnowa,62,55.2618,17.344,15631
15632,78493,Prusa,8,54.0853,18.846,15632
15633,24022,Kwiatowa,25,54.0712,17.9881,15633
15634,87400,Lesna,47,53.688,19.4645,15634
15635,73223,Kwiatowa,21,53.7192,17.3043,15635
15636,77607,Mickiewicza,38,54.3659,19.5531,15636
15637,45780,Norwida,71,54.2308,17.6471,15637
15638,98006,Jagiellonska,42,55.0657,19.8036,15638
15639,96477,Gorna,86,54.5683,17.6086,15639
15640,24528,Debowa,69,54.297,18.1957,15640
15641,72828,Kosciuszki,47,54.8766,19.0619,15641
15642,26601,Szeroka,19,53.9291,18.8943,15642
15643,89225,Topolowa,48,54.5602,19.3907,15643
15644,37446,Moniuszki,80,54.9025,19.9465,15644
15645,36417,Krucza,38,53.7994,19.6437,15645
15646,96023,Jagodowa,67,54.6131,17.6501,15646
15647,15684,Prusa,26,54.2159,18.9762,15647
15648,44581,Dluga,96,53.9907,19.1378,15648
15649,71507,Reymonta,49,53.8865,19.3649,15649
15650,70641,Lakowa,70,54.1379,17.335,15650
15651,53845,Gorna,16,53.6553,17.6299,15651
15652,78942,Szkolna,82,53.8892,17.6542,15652
15653,89066,Orzeszkowej,3,54.7101,18.9688,15653
15654,82923,Jagiellonska,76,54.7378,17.5226,15654
15655,64122,Dluga,49,54.6306,18.7002,15655
15656,29402,Klonowa,1,55.1709,19.479,15656
15657,51105,Krucza,75,54.7001,19.1388,15657
15658,39988,Winogronowa,33,55.2569,18.7161,15658
15659,52639,Sienkiewicza,7,54.2042,18.408,15659
15660,79412,Malinowa,14,54.9723,18.691,15660
15661,86060,Dworcowa,19,55.0116,17.7105,15661
15662,93617,Borowa,58,54.0218,17.9879,15662
15663,17075,Krotka,84,54.4081,19.213,15663
15664,98424,Chopina,17,55.0114,18.6158,15664
15665,10912,Swierkowa,52,54.6156,19.8334,15665
15666,34984,Debowa,25,53.968,18.5676,15666
15667,66416,Malinowa,97,54.9388,18.1887,15667
15668,24070,Spokojna,7,55.2204,18.6293,15668
15669,12991,Reymonta,100,54.4229,19.5626,15669
15670,64844,Modrzewiowa,42,54.5322,18.2781,15670
15671,70628,Sienkiewicza,56,53.6889,18.0721,15671
15672,82298,Borowa,52,54.5938,18.4096,15672
15673,85782,Modrzewiowa,11,54.896,18.7853,15673
15674,50522,Akacjowa,94,53.7637,18.0053,15674
15675,69773,Chopina,50,54.9158,19.2173,15675
15676,43697,Borowa,51,54.8648,17.982,15676
15677,55667,Brzozowa,24,55.0363,19.7579,15677
15678,56241,Modrzewiowa,74,54.5288,19.7332,15678
15679,34818,Modrzewiowa,63,54.6012,17.7717,15679
15680,94429,Koscielna,52,54.6044,18.1201,15680
15681,94851,Lakowa,13,54.215,19.7917,15681
15682,85861,Malinowa,28,54.5949,18.2336,15682
15683,39139,Norwida,29,55.0237,18.2007,15683
15684,32318,Swierkowa,83,53.9312,17.887,15684
15685,26293,Reymonta,1,55.164,19.5928,15685
15686,57478,Malinowa,64,54.0186,17.7195,15686
15687,62058,Brzozowa,22,53.7206,17.4114,15687
15688,58169,Modrzewiowa,77,54.9825,18.9606,15688
15689,73270,Jagiellonska,35,54.7426,18.7553,15689
15690,58341,Sosnowa,50,55.2642,19.3469,15690
15691,91453,Waska,75,55.1053,19.7527,15691
15692,40590,Oliwkowa,60,53.6845,19.2634,15692
15693,86358,Nowowiejska,11,53.763,18.4258,15693
15694,86971,Winogronowa,11,53.8535,17.7019,15694
15695,74253,Sloneczna,100,53.9465,18.7564,15695
15696,47291,Wesola,65,54.7465,17.2398,15696
15697,87623,Szeroka,16,53.9273,19.6135,15697
15698,48792,Jodlowa,20,53.9938,19.4475,15698
15699,12826,Klonowa,87,54.3735,18.9459,15699
15700,91846,Konopnickiej,88,53.7203,18.4599,15700
15701,15190,Winogronowa,54,53.681,18.5353,15701
15702,68770,Brzozowa,12,54.3063,19.9132,15702
15703,61852,Reymonta,99,54.4243,19.887,15703
15704,25284,Jodlowa,47,54.1518,19.825,15704
15705,72230,Szeroka,82,54.084,19.0174,15705
15706,27267,Lakowa,62,54.6726,19.314,15706
15707,84377,Prusa,61,53.9791,17.9732,15707
15708,61550,Targowa,20,54.102,19.3809,15708
15709,79110,Krucza,56,53.6406,18.5705,15709
15710,13158,Orzeszkowej,47,54.8854,19.7766,15710
15711,67783,Morelowa,90,53.7471,17.8718,15711
15712,28378,Zeromskiego,38,53.7489,17.2745,15712
15713,15251,Lakowa,39,54.6598,18.153,15713
15714,24910,Polna,44,54.9201,17.8634,15714
15715,34961,Brzozowa,77,53.7332,18.5684,15715
15716,32062,Sloneczna,8,54.2632,19.5809,15716
15717,44981,Krucza,30,54.0816,18.2986,15717
15718,34970,Winogronowa,17,55.0198,18.9662,15718
15719,29064,Jagiellonska,21,53.6351,17.8141,15719
15720,12813,Jagiellonska,48,54.2891,18.9249,15720
15721,12474,Jasna,93,54.125,18.2871,15721
15722,94636,Jabloniowa,43,53.7091,19.2973,15722
15723,89822,Brzozowa,94,54.6264,19.7805,15723
15724,29370,Dolna,57,53.9269,17.3831,15724
15725,46982,Koscielna,64,54.0406,19.2022,15725
15726,24260,Zielona,54,53.6329,18.486,15726
15727,20780,Morelowa,61,54.199,19.5748,15727
15728,19198,Rynek,70,53.6861,19.3526,15728
15729,87317,Zielona,81,54.2851,19.1645,15729
15730,57787,Zeromskiego,0,54.4066,17.6026,15730
15731,16173,Jabloniowa,68,54.3968,18.0827,15731
15732,12415,Orzeszkowej,16,53.8325,18.8145,15732
15733,24550,Zielona,88,53.9533,18.2136,15733
15734,55873,Jagiellonska,85,55.1038,19.6081,15734
15735,59226,Waska,87,55.0657,18.4895,15735
15736,98125,Nowowiejska,1,55.185,17.9637,15736
15737,71695,Oliwkowa,16,54.9579,17.7753,15737
15738,55216,Oliwkowa,86,55.0554,19.709,15738
15739,65166,Targowa,75,54.6735,19.356,15739
15740,97930,Wesola,25,53.6911,18.6825,15740
15741,24703,Jagodowa,57,53.8195,17.3651,15741
15742,83112,Jodlowa,30,54.8717,19.6562,15742
15743,22418,Malinowa,12,55.134,18.1736,15743
15744,68478,Jagiellonska,97,54.2345,18.2926,15744
15745,60619,Sosnowa,72,54.2647,19.0033,15745
15746,59638,Pilsudskiego,64,55.1323,18.1824,15746
15747,31858,Wesola,99,55.2532,18.0412,15747
15748,51047,Kwiatowa,40,54.6038,18.0195,15748
15749,26897,Malinowa,40,54.5319,18.7439,15749
15750,38589,Oliwkowa,88,54.9153,18.4727,15750
15751,32522,Lipowa,9,54.4247,18.3469,15751
15752,14627,Akacjowa,0,54.6918,19.2353,15752
15753,34646,Oliwkowa,82,54.4923,17.4721,15753
15754,62386,Nowowiejska,4,53.9151,17.1614,15754
15755,34618,Sloneczna,97,55.2097,17.2885,15755
15756,91636,Zeromskiego,98,53.8714,19.2269,15756
15757,53001,Topolowa,43,54.0268,17.193,15757
15758,17522,Klonowa,10,54.7406,19.1116,15758
15759,62623,Spokojna,99,53.7813,19.287,15759
15760,18774,Akacjowa,62,54.6521,18.6095,15760
15761,48895,Moniuszki,43,54.6024,17.9459,15761
15762,33728,Jabloniowa,62,54.1348,17.5701,15762
15763,47204,Morelowa,18,54.0054,18.6602,15763
15764,13759,Akacjowa,9,55.1493,19.6451,15764
15765,35376,Topolowa,10,54.6688,18.8713,15765
15766,29400,Krasinskiego,29,54.967,19.6038,15766
15767,50257,Wesola,14,54.0372,19.8904,15767
15768,27243,Oliwkowa,39,53.686,17.7881,15768
15769,84074,Winogronowa,83,53.7284,18.8075,15769
15770,60095,Jana Pawla II,1,53.9735,18.7699,15770
15771,60722,Gorna,53,54.7693,19.5126,15771
15772,35803,Rynek,1,54.6795,17.7478,15772
15773,43066,Pilsudskiego,9,53.8014,18.1137,15773
15774,30052,Dluga,76,54.2604,18.8512,15774
15775,73558,Dworcowa,34,54.6612,18.5128,15775
15776,77783,Norwida,83,54.4508,18.4182,15776
15777,14710,Jasna,70,54.4733,19.3215,15777
15778,78762,Krasinskiego,7,55.1427,18.4672,15778
15779,95130,Lesna,50,54.082,19.1419,15779
15780,59587,Oliwkowa,73,54.8522,17.8437,15780
15781,80857,Lesna,27,53.9072,17.4708,15781
15782,11103,Sobieskiego,98,53.834,19.6121,15782
15783,85402,Jana Pawla II,49,54.1567,19.4824,15783
15784,93538,Bukowa,60,54.8269,17.4579,15784
15785,84453,Lipowa,14,54.4248,19.2225,15785
15786,97507,Jesionowa,1,55.0324,18.6496,15786
15787,82129,Jagiellonska,67,53.7984,17.4434,15787
15788,48029,Norwida,90,55.1813,17.8442,15788
15789,24477,Debowa,63,54.1764,17.1711,15789
15790,69611,Dluga,4,53.817,17.9225,15790
15791,68865,Sosnowa,49,54.6561,19.7749,15791
15792,38004,Morelowa,14,54.5019,18.2988,15792
15793,90751,Jagodowa,51,54.417,18.4385,15793
15794,96659,Brzozowa,65,53.9258,18.0593,15794
15795,88228,Wyspianskiego,99,54.4141,17.7648,15795
15796,80232,Lakowa,10,54.705,17.9149,15796
15797,69936,Wyspianskiego,12,55.2663,17.169,15797
15798,99916,Reymonta,57,55.0669,18.1256,15798
15799,74789,Cicha,11,55.1301,18.2379,15799
15800,86931,Sloneczna,99,54.8064,18.5726,15800
15801,93251,Jodlowa,75,53.6597,19.9535,15801
15802,85781,Dworcowa,68,54.1641,19.2993,15802
15803,64566,Dluga,4,55.1055,19.9134,15803
15804,93788,Jesionowa,29,54.51,17.2818,15804
15805,33567,Chopina,76,53.6634,19.9335,15805
15806,67852,Koscielna,50,54.6296,19.4257,15806
15807,25755,Witosa,14,54.7448,17.6983,15807
15808,11494,Prusa,7,55.0261,18.2325,15808
15809,76817,Prusa,29,54.8462,17.5122,15809
15810,35211,Kwiatowa,44,54.7591,19.4799,15810
15811,60897,Modrzewiowa,66,53.9268,18.3752,15811
15812,89121,Jabloniowa,42,54.3459,18.5323,15812
15813,25443,Nowowiejska,79,54.0369,19.6812,15813
15814,78344,Nowowiejska,21,54.9642,18.9015,15814
15815,57767,Slowackiego,60,54.7353,17.839,15815
15816,31385,Zielona,5,54.4874,19.128,15816
15817,81847,Targowa,17,53.6508,19.1604,15817
15818,38296,Oliwkowa,76,54.4814,19.8395,15818
15819,19627,Klonowa,100,55.0664,19.2042,15819
15820,26867,Winogronowa,15,54.6812,18.2583,15820
